context	segment	gender
"Charles E. Dvorak of the C.A.A. then demonstrated his class, and from the 11-foot mark he competed alone, the other four men being tied at that mark. "	" After retiring from athletic competition, Dvorak worked over the next 35 years as a lawyer, apple farmer, civil servant, athletic coach and teacher."	male
"The eventual winner, Enguun Tseyendash, was selected from her team, Team Uka. "	 Uka is considered to be one of the most innovative modern artist in Mongolia.	female
She is an advocate for diversity in the STEM fields. 	 Gómez was diagnosed with multiple sclerosis as a doctoral student.	female
"She had 11 pupils, which included her five younger brothers. "	 The first school year was brought to an end when a heavy rainstorm flooded the building and sent the teacher and pupils fleeing to higher ground.	female
"In August 2019, she was elected secretary-treasurer of the SAG-AFTRA union. "	" Manheim was elected to the secretary-treasurer position with 16,047 votes."	female
"Settling in Utica, New York, her father became a traveling salesman. "	 Mengers entered the talent agency business in 1955 as a receptionist at MCA.	female
"Several reviewers have argued that her understanding of the scientific method is questionable, and that her explorations of epistemology at times leave her texts virtually meaning-free. "	" This is a book that contradicts itself a hundred times; but that is not a criticism of it, because its author thinks contradictions are a sign of intellectual ferment and vitality."	female
"As a practicing landscape architect, McSherry is known for connecting her designs to specific places and for work in watersheds. "	 McSherry is also recognized as a teacher.	female
"During the 2001 Miss Star Hellas pageant she won the title Miss Hellas (Greek: Miss Ελλάς) and was chosen to represent Greece at the Miss World pageant which was held in Sun City, South Africa; 93 contestants participated. "	 Aside from being a model Valentini is also a dress designer.	female
"She received 11,588 votes (23.36%), finishing second against Bloc Québécois incumbent Louis Plamondon. "	" Poirier is a teacher at the Université du Québec en Outaouais, and is a former vice-president of the New Democratic Party in the riding."	female
By 1989 Daulne had spent several years singing in Brussels in jazz cafes when she decided to create a group to merge the cultures of her life and in 1990 founded the group Zap Mama. 	 Daulne couldn't work as a solo artist.	female
The college was originally intended to provide instruction in the arts and humanities for women. 	" Its pedagogy, modeled on the tutorial system of Oxford University, combined independent research projects, individually supervised by the teaching faculty, and seminars with low student-to-faculty ratio--a pattern it retains to the present, despite its cost."	female
"She also played in chamber ensembles, and her Ofelia quartet was chosen to perform in the final concert of the master class course given by the Amadeus Quartet. "	" Still a student, Brava acquired substantial orchestral experience."	female
Golding was born in Blaenau Ffestiniog in 1881 and her family then moved to Hay on Wye. 	 Golding trained as a nurse.	female
"Like Lev Gumilev, she was a student of Mikhail Artamonov, although she discarded many of the former's theories as mere speculations. "	" Pletneva is the author of numerous books on Eurasian nomads, particularly the Khazars."	female
"She was nominated for the Tony Award for Best Featured Actress in a Play, for her performance. "	" Lumley, who has one of the most recognised voices in the UK, has gained prominence as a voice-over artist."	female
