context	segment	gender
"Sheryl Munks (born 1965) is an Australian actress, best known for her role in television serials and made for television films. "	" A former dancer of classical ballet, jazz ballet and tap, as well as a dance instructor."	female
"She cut her first record, I'm a Honky Tonk Girl, in February 1960. "	" 1 hits, out of 70 charted songs as a solo artist and a duet partner."	female
"Between 2007-2010, Drexler worked on a series in which the imagery became more abstract, leading her to her current body of abstraction. "	" These are rare works, which show an artist struggling with and for the spirit.”"	female
"During late summer 2011, she got into several heated exchanges with the Democratic Party (DS) spokeswoman Jelena Trivan. "	" The artist is signatory of the Declaration on the Common Language of the Croats, Serbs, Bosniaks and Montenegrins within the project Languages and Nationalisms (Jezici i nacionalzmi)."	female
While coverage in Le Temps said that she spoke clearly with a convincing vivacity and spoke with authority about her area of expertise. 	" Following graduation, Lavaud worked as a librarian at the Sorbonne."	female
She studied German studies at the University of Warsaw (1985–1988). 	 Kozryra received a Paszport Polityki award in 1997 as the most promising artist in Poland.	female
"Lee has embarked on a tour promoting her album, Everyone Afraid to Be Forgotten. "	" The artist stated that between shows I found myself alone in my studio at every given chance, inspired from that whole synergy I experienced with the audience on stage."	female
The book includes anecdotes about and illustrations of many of her extended family (see Darwin–Wedgwood family). 	 The book is illustrated throughout with wood engravings by the author.	female
"Cook was declared legally blind in the second grade because of severe astigmatism, but wore contacts and thick glasses to correct her vision. "	" A dancer from age four, Cook began taking jazz, tap and ballet lessons."	female
"Materials included photos of a female target either showing a neutral expression, felt smile, false smile, or miserable smile. "	 Researchers found that the student pictured as smiling received less punishment than did the student who did not smile despite the fact that the smiling student was not seen as less guilty.	female
"Andrews was granted a leave of absence from her librarian's job in March 1911, and when she failed to return, Bertha Proctor was permanently appointed to take her place in May. "	" At that time, the librarian's salary was $35 per month."	female
"According to Moira Ferguson, the history of surnames for this period suggest that her surname was probably derived from the Anglicized French Anjou,. "	" Anger, whose poem on the author appears at the end of the volume, was a relative or spouse."	female
"On television, she appeared in an episode of Mama's Family in which she was a member of an all-female band called The Bonecrushers. "	" The single was structured toward an early-1990s dance sound and featured sexually suggestive lyrics, representing another change in direction for the artist."	female
"She illustrated the books The Works of Jesus (1909) by Edna S. Little, Love in a Dutch Garden (1914) by Neith Boyce, More Fairytale Plays (1917) by Marguerite Merington, Gertrude Crownfield's Heralds of the King (1931), and Justine Ward's Sunday Mass (1932). "	 Delehanty was a prolific designer of bookplates.	female
"In 1512, Barbara Zapolya married King Sigismund I the Old. "	" Krzycki wrote a verse to commemorate this marriage, and became Zapolya's secretary the same year."	male
