context	segment	gender
"After his time at Yale, he went on a Grand Tour of Europe between 1832 and 1833. "	" Pell had a passion for agricultural pursuits, and was a familiar figure in agricultural clubs and conventions, as well as an author of many valuable papers on fruit-culture and kindred topics."	male
"There he met Lord Soulbury who had been appointed to lead a Commission to Ceylon, pressing his case for self-rule. "	 Goonetilleke became an unofficial secretary to the commission and significantly influenced it.	male
	" Shortly before the events of The Empire Strikes Back, Dengar works as an assassin and falls in love with the dancer Manaroo."	male
"A precocious youngster, he was admitted to the Pharmacy School at the University of Buenos Aires at 14 years of age and subsequently to the Medical School of the same university from 1904 to 1910, beginning when he was only 17 years old. "	" While a third year medical student, Houssay took up a post as a research and teaching assistant in the Chair of Physiology."	male
"In front of the bust is a figure of a seated female school teacher holding the hand of a young, female student. "	 The scene represents the close relationship between teacher and student that Zahle endorsed.	female
"By 1889, she was the secretary of the Central National Society for Women's Suffrage, but this position was given up for an even more congenial one, that of organising secretary, under Lady Henry Somerset, of the British Women's Temperance Association. "	 Balgarnie was the author of A plea for the appointment of police matrons at police stations (1894).	female
"The revision of her fame and status as an author began in the early decades of the 18th century and led to manifest defamations in the 19th and early 20th centuries: she became seen as a scandalous female author who, some critics audaciously asserted, did not deserve to be ever read again. "	" Later critics, however, looked back on the conclusions of Richetti and others were short-sighted and perhaps even outright misogynistic and more reflective of their era than of general historic scholarship on the author as an important political satirist."	female
"Through her work, she analyses disability, gender and brings thoughtful reflection on identity politics. "	" Ghai who is the author of (Dis)embodied Form, writes about the gendered politics of disability and its impact on feminist theory."	female
"In Taxation and Innovation in the 20th Century she analyzes the impacts of individual and corporate income taxes on individual inventors, firms that do R&D, and on innovation at the state level in the U.S. throughout the 20th century. "	 Stantcheva has made numerous appearances in the media both as an author and a speaker.	female
"She has spent her political career representing her home state of Minas Gerais, having served in the chamber of deputies from 2015 to 2019. "	 Prior to becoming a politician Muniz worked as a medic and teacher.	female
"Mishol has lectured and taught creative writing at Ben Gurion University, Tel Aviv University, and the Hebrew University in Jerusalem where she also served as Poet-in-Residence (2007). "	 Mishol is the author of 16 volumes of poetry.	female
"However, the Librarian sadly admits that she believes the Ur-Didact to be beyond redemption. "	 The Librarian spares humanity from extinction after their war with the Forerunners.	female
"In June 2018 Korvasová won the Czech National Time Trial Championships, and the following month she won another gold medal in the time trial at the World University Cycling Championships. "	" Korvasová is a student at Masaryk University, specialising in Political Science and European Studies."	female
"In February 2008, Vissi signed to Maple Jam Music Group for the management of the release of her upcoming Greek and English albums. "	" Vissi was the most nominated artist with thirteen music videos, and managed to secure the number one position with Treno, while Agapi Ipervoliki came in at number four when the top 30 were announced."	female
